"congress","year","icpsr","statecode","district","state","party","occupancy","means","name","pres_matches","pres_votes","pres_there_for","score"
82,1952,9374,33,0,"MINNESOTA",200,0,1,"THYE",0,0,0,NA
82,1952,9401,4,0,"NEW HAMPSHIRE",200,0,1,"TOBEY",0,0,0,NA
82,1952,9561,51,0,"KENTUCKY",100,2,5,"UNDERWOOD",0,0,0,NA
82,1952,9604,23,0,"MICHIGAN",200,1,1,"VANDENBERG",0,0,0,NA
82,1952,9865,67,0,"UTAH",200,0,1,"WATKINS",0,0,0,NA
82,1952,9930,63,0,"IDAHO",200,0,1,"WELKER",0,0,0,NA
82,1952,9998,35,0,"NEBRASKA",200,1,1,"WHERRY",0,0,0,NA
82,1952,10110,25,0,"WISCONSIN",200,0,1,"WILEY",0,0,0,NA
82,1952,10163,11,0,"DELAWARE",200,0,1,"WILLIAMS  J",0,0,0,NA
82,1952,10450,36,0,"NORTH DAKOTA",200,0,1,"YOUNG",0,0,0,NA
82,1952,96738,72,0,"OREGON",200,0,1,"MORSE",0,0,0,NA
82,1952,99900,99,0,"USA",100,0,0,"TRUMAN",0,0,0,NA
83,1953,9,35,0,"NEBRASKA",200,3,2,"ABEL",0,0,0,NA
83,1953,52,6,0,"VERMONT",200,0,1,"AIKEN",0,0,0,NA
83,1953,165,66,0,"NEW MEXICO",100,0,1,"ANDERSON",0,0,0,NA
83,1953,464,68,0,"WYOMING",200,0,1,"BARRETT",0,0,0,NA
83,1953,546,52,0,"MARYLAND",200,0,1,"BEALL",0,0,0,NA
83,1953,645,67,0,"UTAH",200,0,1,"BENNETT",0,0,0,NA
83,1953,688,65,0,"NEVADA",100,3,2,"BIBLE",0,0,0,NA
83,1953,923,35,0,"NEBRASKA",200,2,5,"BOWRING",0,0,0,NA
83,1953,1024,24,0,"OHIO",200,0,1,"BRICKER",0,0,0,NA
83,1953,1027,4,0,"NEW HAMPSHIRE",200,0,1,"BRIDGES",0,0,0,NA
83,1953,1106,65,0,"NEVADA",200,2,5,"BROWN",0,0,0,NA
83,1953,1272,24,0,"OHIO",100,2,5,"BURKE  T.",0,0,0,NA
83,1953,1329,1,0,"CONNECTICUT",200,0,1,"BUSH",0,0,0,NA
83,1953,1338,35,0,"NEBRASKA",200,1,1,"BUTLER  H.",0,0,0,NA
83,1953,1341,52,0,"MARYLAND",200,0,1,"BUTLER",0,0,0,NA
83,1953,1365,40,0,"VIRGINIA",100,0,1,"BYRD",0,0,0,NA
83,1953,1489,22,0,"INDIANA",200,0,1,"CAPEHART",0,0,0,NA
83,1953,1510,32,0,"KANSAS",200,0,1,"CARLSON",0,0,0,NA
83,1953,1570,37,0,"SOUTH DAKOTA",200,0,1,"CASE",0,0,0,NA
83,1953,1678,66,0,"NEW MEXICO",100,0,1,"CHAVEZ",0,0,0,NA
83,1953,1831,51,0,"KENTUCKY",100,0,1,"CLEMENTS",0,0,0,NA
83,1953,2052,51,0,"KENTUCKY",200,0,1,"COOPER",0,0,0,NA
83,1953,2066,72,0,"OREGON",200,0,1,"CORDON",0,0,0,NA
83,1953,2087,4,0,"NEW HAMPSHIRE",200,3,2,"COTTON",0,0,0,NA
83,1953,2175,68,0,"WYOMING",200,2,5,"CRIPPA",0,0,0,NA
83,1953,2322,48,0,"SOUTH CAROLINA",100,2,5,"DANIEL",0,0,0,NA
83,1953,2326,49,0,"TEXAS",100,0,1,"DANIEL",0,0,0,NA
83,1953,2609,21,0,"ILLINOIS",200,0,1,"DIRKSEN",0,0,0,NA
83,1953,2691,21,0,"ILLINOIS",100,0,1,"DOUGLAS",0,0,0,NA
83,1953,2745,14,0,"PENNSYLVANIA",200,0,1,"DUFF",0,0,0,NA
83,1953,2803,63,0,"IDAHO",200,0,1,"DWORSHAK",0,0,0,NA
83,1953,2822,46,0,"MISSISSIPPI",100,0,1,"EASTLAND",0,0,0,NA
83,1953,2901,45,0,"LOUISIANA",100,0,1,"ELLENDER",0,0,0,NA
83,1953,2987,47,0,"NORTH CAROLINA",100,2,5,"ERVIN",0,0,0,NA
83,1953,3110,23,0,"MICHIGAN",200,0,1,"FERGUSON",0,0,0,NA
83,1953,3206,6,0,"VERMONT",200,0,1,"FLANDERS",0,0,0,NA
83,1953,3349,11,0,"DELAWARE",100,0,1,"FREAR",0,0,0,NA
83,1953,3388,42,0,"ARKANSAS",100,0,1,"FULBRIGHT",0,0,0,NA
83,1953,3536,44,0,"GEORGIA",100,0,1,"GEORGE",0,0,0,NA
83,1953,3603,31,0,"IOWA",100,0,1,"GILLETTE",0,0,0,NA
83,1953,3658,61,0,"ARIZONA",200,0,1,"GOLDWATER",0,0,0,NA
83,1953,3704,54,0,"TENNESSEE",100,0,1,"GORE",0,0,0,NA
83,1953,3783,5,0,"RHODE ISLAND",100,0,1,"GREEN",0,0,0,NA
83,1953,3839,35,0,"NEBRASKA",200,1,1,"GRISWOLD",0,0,0,NA
83,1953,4227,61,0,"ARIZONA",100,0,1,"HAYDEN",0,0,0,NA
83,1953,4321,12,0,"NEW JERSEY",200,0,1,"HENDRICKSON",0,0,0,NA
83,1953,4328,34,0,"MISSOURI",100,0,1,"HENNINGS",0,0,0,NA
83,1953,4382,31,0,"IOWA",200,0,1,"HICKENLOOPE",0,0,0,NA
83,1953,4418,41,0,"ALABAMA",100,0,1,"HILL  L.",0,0,0,NA
83,1953,4483,47,0,"NORTH CAROLINA",100,1,1,"HOEY",0,0,0,NA
83,1953,4520,43,0,"FLORIDA",100,0,1,"HOLLAND",0,0,0,NA
83,1953,4660,35,0,"NEBRASKA",200,3,2,"HRUSKA",0,0,0,NA
83,1953,4728,33,0,"MINNESOTA",100,0,1,"HUMPHREY",0,0,0,NA
83,1953,4747,68,0,"WYOMING",100,1,1,"HUNT",0,0,0,NA
83,1953,4834,13,0,"NEW YORK",200,0,1,"IVES",0,0,0,NA
83,1953,4851,73,0,"WASHINGTON",100,0,1,"JACKSON",0,0,0,NA
83,1953,4922,22,0,"INDIANA",200,0,1,"JENNER",0,0,0,NA
83,1953,4949,62,0,"COLORADO",100,0,1,"JOHNSON  E.",0,0,0,NA
83,1953,4979,49,0,"TEXAS",100,0,1,"JOHNSON  L.",0,0,0,NA
83,1953,5009,48,0,"SOUTH CAROLINA",100,0,1,"JOHNSTON",0,0,0,NA
83,1953,5122,54,0,"TENNESSEE",100,0,1,"KEFAUVER",0,0,0,NA
83,1953,5180,3,0,"MASSACHUSETTS",100,0,1,"KENNEDY",0,0,0,NA
83,1953,5213,53,0,"OKLAHOMA",100,0,1,"KERR",0,0,0,NA
83,1953,5240,56,0,"WEST VIRGINIA",100,0,1,"KILGORE",0,0,0,NA
83,1953,5343,71,0,"CALIFORNIA",200,0,1,"KNOWLAND",0,0,0,NA
83,1953,5372,71,0,"CALIFORNIA",200,0,1,"KUCHEL",0,0,0,NA
83,1953,5452,36,0,"NORTH DAKOTA",200,0,1,"LANGER",0,0,0,NA
83,1953,5591,13,0,"NEW YORK",100,0,1,"LEHMAN",0,0,0,NA
83,1953,5606,47,0,"NORTH CAROLINA",100,2,5,"LENNON",0,0,0,NA
83,1953,5767,45,0,"LOUISIANA",100,0,1,"LONG  R.",0,0,0,NA
83,1953,5913,73,0,"WASHINGTON",100,0,1,"MAGNUSON",0,0,0,NA
83,1953,5944,65,0,"NEVADA",200,0,1,"MALONE",0,0,0,NA
83,1953,5967,64,0,"MONTANA",100,0,1,"MANSFIELD",0,0,0,NA
83,1953,6021,14,0,"PENNSYLVANIA",200,0,1,"MARTIN",0,0,0,NA
83,1953,6107,48,0,"SOUTH CAROLINA",100,1,1,"MAYBANK",0,0,0,NA
83,1953,6132,65,0,"NEVADA",100,1,1,"MCCARRAN",0,0,0,NA
83,1953,6137,25,0,"WISCONSIN",200,0,1,"MCCARTHY",0,0,0,NA
83,1953,6151,42,0,"ARKANSAS",100,0,1,"MCCLELLAN",0,0,0,NA
83,1953,6525,62,0,"COLORADO",200,0,1,"MILLIKIN",0,0,0,NA
83,1953,6597,53,0,"OKLAHOMA",100,0,1,"MONRONEY",0,0,0,NA
83,1953,6738,72,0,"OREGON",328,0,1,"MORSE",0,0,0,NA
83,1953,6796,37,0,"SOUTH DAKOTA",200,0,1,"MUNDT",0,0,0,NA
83,1953,6820,64,0,"MONTANA",100,0,1,"MURRAY",0,0,0,NA
83,1953,6856,56,0,"WEST VIRGINIA",100,0,1,"NEELY",0,0,0,NA
83,1953,7070,68,0,"WYOMING",100,3,2,"O'MAHONEY",0,0,0,NA
83,1953,7229,5,0,"RHODE ISLAND",100,0,1,"PASTORE",0,0,0,NA
83,1953,7271,2,0,"MAINE",200,0,1,"PAYNE",0,0,0,NA
83,1953,7551,23,0,"MICHIGAN",200,0,1,"POTTER",0,0,0,NA
83,1953,7656,1,0,"CONNECTICUT",200,0,1,"PURTELL",0,0,0,NA
83,1953,7837,35,0,"NEBRASKA",200,2,5,"REYNOLDS",0,0,0,NA
83,1953,7958,40,0,"VIRGINIA",100,0,1,"ROBERTSON",0,0,0,NA
83,1953,8138,44,0,"GEORGIA",100,0,1,"RUSSELL",0,0,0,NA
83,1953,8185,3,0,"MASSACHUSETTS",200,0,1,"SALTONSTALL",0,0,0,NA
83,1953,8270,32,0,"KANSAS",200,0,1,"SCHOEPPEL",0,0,0,NA
83,1953,8313,47,0,"NORTH CAROLINA",100,3,2,"SCOTT",0,0,0,NA
83,1953,8593,43,0,"FLORIDA",100,0,1,"SMATHERS",0,0,0,NA
83,1953,8635,12,0,"NEW JERSEY",200,0,1,"SMITH  H.",0,0,0,NA
83,1953,8666,2,0,"MAINE",200,0,1,"SMITH  M.",0,0,0,NA
83,1953,8708,47,0,"NORTH CAROLINA",100,1,1,"SMITH  W.",0,0,0,NA
83,1953,8764,41,0,"ALABAMA",100,0,1,"SPARKMAN",0,0,0,NA
83,1953,8883,46,0,"MISSISSIPPI",100,0,1,"STENNIS",0,0,0,NA
83,1953,9141,34,0,"MISSOURI",100,0,1,"SYMINGTON",0,0,0,NA
83,1953,9152,24,0,"OHIO",200,1,1,"TAFT",0,0,0,NA
83,1953,9374,33,0,"MINNESOTA",200,0,1,"THYE",0,0,0,NA
83,1953,9401,4,0,"NEW HAMPSHIRE",200,1,1,"TOBEY",0,0,0,NA
83,1953,9576,4,0,"NEW HAMPSHIRE",200,2,5,"UPTON",0,0,0,NA
83,1953,9865,67,0,"UTAH",200,0,1,"WATKINS",0,0,0,NA
83,1953,9930,63,0,"IDAHO",200,0,1,"WELKER",0,0,0,NA
83,1953,10110,25,0,"WISCONSIN",200,0,1,"WILEY",0,0,0,NA
83,1953,10163,11,0,"DELAWARE",200,0,1,"WILLIAMS",0,0,0,NA
83,1953,10450,36,0,"NORTH DAKOTA",200,0,1,"YOUNG",0,0,0,NA
83,1953,99901,99,0,"USA",200,0,0,"EISENHOWER",0,0,0,NA
83,1954,9,35,0,"NEBRASKA",200,3,2,"ABEL",0,0,0,NA
83,1954,52,6,0,"VERMONT",200,0,1,"AIKEN",0,0,0,NA
83,1954,165,66,0,"NEW MEXICO",100,0,1,"ANDERSON",0,0,0,NA
83,1954,464,68,0,"WYOMING",200,0,1,"BARRETT",0,0,0,NA
83,1954,546,52,0,"MARYLAND",200,0,1,"BEALL",0,0,0,NA
83,1954,645,67,0,"UTAH",200,0,1,"BENNETT",0,0,0,NA
83,1954,688,65,0,"NEVADA",100,3,2,"BIBLE",0,0,0,NA
83,1954,923,35,0,"NEBRASKA",200,2,5,"BOWRING",0,0,0,NA
83,1954,1024,24,0,"OHIO",200,0,1,"BRICKER",0,0,0,NA
83,1954,1027,4,0,"NEW HAMPSHIRE",200,0,1,"BRIDGES",0,0,0,NA
83,1954,1106,65,0,"NEVADA",200,2,5,"BROWN",0,0,0,NA
83,1954,1272,24,0,"OHIO",100,2,5,"BURKE  T.",0,0,0,NA
83,1954,1329,1,0,"CONNECTICUT",200,0,1,"BUSH",0,0,0,NA
83,1954,1338,35,0,"NEBRASKA",200,1,1,"BUTLER  H.",0,0,0,NA
83,1954,1341,52,0,"MARYLAND",200,0,1,"BUTLER",0,0,0,NA
83,1954,1365,40,0,"VIRGINIA",100,0,1,"BYRD",0,0,0,NA
83,1954,1489,22,0,"INDIANA",200,0,1,"CAPEHART",0,0,0,NA
83,1954,1510,32,0,"KANSAS",200,0,1,"CARLSON",0,0,0,NA
83,1954,1570,37,0,"SOUTH DAKOTA",200,0,1,"CASE",0,0,0,NA
83,1954,1678,66,0,"NEW MEXICO",100,0,1,"CHAVEZ",0,0,0,NA
83,1954,1831,51,0,"KENTUCKY",100,0,1,"CLEMENTS",0,0,0,NA
83,1954,2052,51,0,"KENTUCKY",200,0,1,"COOPER",0,0,0,NA
83,1954,2066,72,0,"OREGON",200,0,1,"CORDON",0,0,0,NA
83,1954,2087,4,0,"NEW HAMPSHIRE",200,3,2,"COTTON",0,0,0,NA
83,1954,2175,68,0,"WYOMING",200,2,5,"CRIPPA",0,0,0,NA
83,1954,2322,48,0,"SOUTH CAROLINA",100,2,5,"DANIEL",0,0,0,NA
83,1954,2326,49,0,"TEXAS",100,0,1,"DANIEL",0,0,0,NA
83,1954,2609,21,0,"ILLINOIS",200,0,1,"DIRKSEN",0,0,0,NA
83,1954,2691,21,0,"ILLINOIS",100,0,1,"DOUGLAS",0,0,0,NA
83,1954,2745,14,0,"PENNSYLVANIA",200,0,1,"DUFF",0,0,0,NA
83,1954,2803,63,0,"IDAHO",200,0,1,"DWORSHAK",0,0,0,NA
83,1954,2822,46,0,"MISSISSIPPI",100,0,1,"EASTLAND",0,0,0,NA
83,1954,2901,45,0,"LOUISIANA",100,0,1,"ELLENDER",0,0,0,NA
83,1954,2987,47,0,"NORTH CAROLINA",100,2,5,"ERVIN",0,0,0,NA
83,1954,3110,23,0,"MICHIGAN",200,0,1,"FERGUSON",0,0,0,NA
83,1954,3206,6,0,"VERMONT",200,0,1,"FLANDERS",0,0,0,NA
83,1954,3349,11,0,"DELAWARE",100,0,1,"FREAR",0,0,0,NA
83,1954,3388,42,0,"ARKANSAS",100,0,1,"FULBRIGHT",0,0,0,NA
83,1954,3536,44,0,"GEORGIA",100,0,1,"GEORGE",0,0,0,NA
83,1954,3603,31,0,"IOWA",100,0,1,"GILLETTE",0,0,0,NA
83,1954,3658,61,0,"ARIZONA",200,0,1,"GOLDWATER",0,0,0,NA
83,1954,3704,54,0,"TENNESSEE",100,0,1,"GORE",0,0,0,NA
83,1954,3783,5,0,"RHODE ISLAND",100,0,1,"GREEN",0,0,0,NA
83,1954,3839,35,0,"NEBRASKA",200,1,1,"GRISWOLD",0,0,0,NA
83,1954,4227,61,0,"ARIZONA",100,0,1,"HAYDEN",0,0,0,NA
83,1954,4321,12,0,"NEW JERSEY",200,0,1,"HENDRICKSON",0,0,0,NA
83,1954,4328,34,0,"MISSOURI",100,0,1,"HENNINGS",0,0,0,NA
83,1954,4382,31,0,"IOWA",200,0,1,"HICKENLOOPE",0,0,0,NA
83,1954,4418,41,0,"ALABAMA",100,0,1,"HILL  L.",0,0,0,NA
83,1954,4483,47,0,"NORTH CAROLINA",100,1,1,"HOEY",0,0,0,NA
83,1954,4520,43,0,"FLORIDA",100,0,1,"HOLLAND",0,0,0,NA
83,1954,4660,35,0,"NEBRASKA",200,3,2,"HRUSKA",0,0,0,NA
83,1954,4728,33,0,"MINNESOTA",100,0,1,"HUMPHREY",0,0,0,NA
83,1954,4747,68,0,"WYOMING",100,1,1,"HUNT",0,0,0,NA
83,1954,4834,13,0,"NEW YORK",200,0,1,"IVES",0,0,0,NA
83,1954,4851,73,0,"WASHINGTON",100,0,1,"JACKSON",0,0,0,NA
83,1954,4922,22,0,"INDIANA",200,0,1,"JENNER",0,0,0,NA
83,1954,4949,62,0,"COLORADO",100,0,1,"JOHNSON  E.",0,0,0,NA
83,1954,4979,49,0,"TEXAS",100,0,1,"JOHNSON  L.",0,0,0,NA
83,1954,5009,48,0,"SOUTH CAROLINA",100,0,1,"JOHNSTON",0,0,0,NA
83,1954,5122,54,0,"TENNESSEE",100,0,1,"KEFAUVER",0,0,0,NA
83,1954,5180,3,0,"MASSACHUSETTS",100,0,1,"KENNEDY",0,0,0,NA
83,1954,5213,53,0,"OKLAHOMA",100,0,1,"KERR",0,0,0,NA
83,1954,5240,56,0,"WEST VIRGINIA",100,0,1,"KILGORE",0,0,0,NA
83,1954,5343,71,0,"CALIFORNIA",200,0,1,"KNOWLAND",0,0,0,NA
83,1954,5372,71,0,"CALIFORNIA",200,0,1,"KUCHEL",0,0,0,NA
83,1954,5452,36,0,"NORTH DAKOTA",200,0,1,"LANGER",0,0,0,NA
83,1954,5591,13,0,"NEW YORK",100,0,1,"LEHMAN",0,0,0,NA
83,1954,5606,47,0,"NORTH CAROLINA",100,2,5,"LENNON",0,0,0,NA
83,1954,5767,45,0,"LOUISIANA",100,0,1,"LONG  R.",0,0,0,NA
83,1954,5913,73,0,"WASHINGTON",100,0,1,"MAGNUSON",0,0,0,NA
83,1954,5944,65,0,"NEVADA",200,0,1,"MALONE",0,0,0,NA
83,1954,5967,64,0,"MONTANA",100,0,1,"MANSFIELD",0,0,0,NA
83,1954,6021,14,0,"PENNSYLVANIA",200,0,1,"MARTIN",0,0,0,NA
83,1954,6107,48,0,"SOUTH CAROLINA",100,1,1,"MAYBANK",0,0,0,NA
83,1954,6132,65,0,"NEVADA",100,1,1,"MCCARRAN",0,0,0,NA
83,1954,6137,25,0,"WISCONSIN",200,0,1,"MCCARTHY",0,0,0,NA
83,1954,6151,42,0,"ARKANSAS",100,0,1,"MCCLELLAN",0,0,0,NA
83,1954,6525,62,0,"COLORADO",200,0,1,"MILLIKIN",0,0,0,NA
83,1954,6597,53,0,"OKLAHOMA",100,0,1,"MONRONEY",0,0,0,NA
83,1954,6738,72,0,"OREGON",328,0,1,"MORSE",0,0,0,NA
83,1954,6796,37,0,"SOUTH DAKOTA",200,0,1,"MUNDT",0,0,0,NA
83,1954,6820,64,0,"MONTANA",100,0,1,"MURRAY",0,0,0,NA
83,1954,6856,56,0,"WEST VIRGINIA",100,0,1,"NEELY",0,0,0,NA
83,1954,7070,68,0,"WYOMING",100,3,2,"O'MAHONEY",0,0,0,NA
83,1954,7229,5,0,"RHODE ISLAND",100,0,1,"PASTORE",0,0,0,NA
83,1954,7271,2,0,"MAINE",200,0,1,"PAYNE",0,0,0,NA
83,1954,7551,23,0,"MICHIGAN",200,0,1,"POTTER",0,0,0,NA
83,1954,7656,1,0,"CONNECTICUT",200,0,1,"PURTELL",0,0,0,NA
83,1954,7837,35,0,"NEBRASKA",200,2,5,"REYNOLDS",0,0,0,NA
83,1954,7958,40,0,"VIRGINIA",100,0,1,"ROBERTSON",0,0,0,NA
83,1954,8138,44,0,"GEORGIA",100,0,1,"RUSSELL",0,0,0,NA
83,1954,8185,3,0,"MASSACHUSETTS",200,0,1,"SALTONSTALL",0,0,0,NA
83,1954,8270,32,0,"KANSAS",200,0,1,"SCHOEPPEL",0,0,0,NA
83,1954,8313,47,0,"NORTH CAROLINA",100,3,2,"SCOTT",0,0,0,NA
83,1954,8593,43,0,"FLORIDA",100,0,1,"SMATHERS",0,0,0,NA
83,1954,8635,12,0,"NEW JERSEY",200,0,1,"SMITH  H.",0,0,0,NA
83,1954,8666,2,0,"MAINE",200,0,1,"SMITH  M.",0,0,0,NA
83,1954,8708,47,0,"NORTH CAROLINA",100,1,1,"SMITH  W.",0,0,0,NA
83,1954,8764,41,0,"ALABAMA",100,0,1,"SPARKMAN",0,0,0,NA
83,1954,8883,46,0,"MISSISSIPPI",100,0,1,"STENNIS",0,0,0,NA
83,1954,9141,34,0,"MISSOURI",100,0,1,"SYMINGTON",0,0,0,NA
83,1954,9152,24,0,"OHIO",200,1,1,"TAFT",0,0,0,NA
83,1954,9374,33,0,"MINNESOTA",200,0,1,"THYE",0,0,0,NA
83,1954,9401,4,0,"NEW HAMPSHIRE",200,1,1,"TOBEY",0,0,0,NA
83,1954,9576,4,0,"NEW HAMPSHIRE",200,2,5,"UPTON",0,0,0,NA
83,1954,9865,67,0,"UTAH",200,0,1,"WATKINS",0,0,0,NA
83,1954,9930,63,0,"IDAHO",200,0,1,"WELKER",0,0,0,NA
83,1954,10110,25,0,"WISCONSIN",200,0,1,"WILEY",0,0,0,NA
83,1954,10163,11,0,"DELAWARE",200,0,1,"WILLIAMS",0,0,0,NA
83,1954,10450,36,0,"NORTH DAKOTA",200,0,1,"YOUNG",0,0,0,NA
83,1954,99901,99,0,"USA",200,0,0,"EISENHOWER",0,0,0,NA
84,1955,52,6,0,"VERMONT",200,0,1,"AIKEN",47,52,52,90.4
84,1955,142,62,0,"COLORADO",200,0,1,"ALLOTT",48,52,52,92.3
84,1955,165,66,0,"NEW MEXICO",100,0,1,"ANDERSON  C",37,52,49,71.2
84,1955,437,51,0,"KENTUCKY",100,1,1,"BARKLEY",39,52,52,75
84,1955,464,68,0,"WYOMING",200,0,1,"BARRETT",38,52,51,73.1
84,1955,546,52,0,"MARYLAND",200,0,1,"BEALL",46,52,52,88.5
84,1955,621,24,0,"OHIO",200,0,1,"BENDER",48,52,52,92.3
84,1955,645,67,0,"UTAH",200,0,1,"BENNETT",48,52,52,92.3
84,1955,688,65,0,"NEVADA",100,0,1,"BIBLE",38,52,52,73.1
84,1955,1024,24,0,"OHIO",200,0,1,"BRICKER",45,52,51,86.5
84,1955,1027,4,0,"NEW HAMPSHIRE",200,0,1,"BRIDGES",41,52,42,78.8
84,1955,1329,1,0,"CONNECTICUT",200,0,1,"BUSH",43,52,52,82.7
84,1955,1341,52,0,"MARYLAND",200,0,1,"BUTLER",44,52,52,84.6
84,1955,1365,40,0,"VIRGINIA",100,0,1,"BYRD",34,52,52,65.4
84,1955,1489,22,0,"INDIANA",200,0,1,"CAPEHART",38,52,43,73.1
84,1955,1510,32,0,"KANSAS",200,0,1,"CARLSON",47,52,52,90.4
84,1955,1569,12,0,"NEW JERSEY",200,0,1,"CASE  C.",45,52,52,86.5
84,1955,1570,37,0,"SOUTH DAKOTA",200,0,1,"CASE  F.",35,52,49,67.3
84,1955,1678,66,0,"NEW MEXICO",100,0,1,"CHAVEZ",29,52,44,55.8
84,1955,1831,51,0,"KENTUCKY",100,0,1,"CLEMENTS",39,52,52,75
84,1955,2087,4,0,"NEW HAMPSHIRE",200,0,1,"COTTON",46,52,52,88.5
84,1955,2267,35,0,"NEBRASKA",200,0,1,"CURTIS",39,52,52,75
